Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Days_To_FNOL,Days_To_Settlement,Estimated_Claim_Amount_winsor,Estimated_Claim_Amount_log1p,Ultimate_Claim_Amount_winsor,Ultimate_Claim_Amount_log1p,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band,tp_count,has_third_party,TP_Injury_Severity_code_mean,TP_Injury_Severity_code_max
CLM36706,POL11736,2025-03-12,2025-03-17,Collision,Low,False,False,3084,2215.0,Minor,2025-05-29,settled,5,73.0,3084.0,8.034306936339489,2215.0,7.703459047867175,CUST21736,28,Male,Employed,Cardiff,12866,9,Sedan,15,Good,0,0,,
CLM36707,POL12154,2022-08-02,2022-08-02,Collision,Medium,False,True,2165,1590.0,Minor,2022-10-24,settled,0,83.0,2165.0,7.680637427560936,1590.0,7.372118028337787,CUST22154,53,Female,Self-Employed,Birmingham,6407,35,Sedan,20,Good,0,0,,
CLM36708,POL12130,2019-04-29,2019-04-29,Collision,Low,False,False,1529,1141.0,Minor,2019-07-08,settled,0,70.0,1529.0,7.333023014386481,1141.0,7.040536390215956,CUST22130,39,Female,Employed,Liverpool,7684,19,SUV,3,Good,0,0,,
CLM36709,POL13443,2021-09-05,2021-09-05,Collision,Low,False,False,6064,4538.0,Moderate,2021-11-14,settled,0,70.0,6064.0,8.71028982137815,4538.0,8.420462002456466,CUST23443,38,Male,Self-Employed,Leeds,4489,20,Sedan,10,Excellent,0,0,,
CLM36710,POL12593,2020-01-07,2020-01-07,Collision,Medium,False,False,10441,7882.0,Major,2020-05-10,settled,0,124.0,10441.0,9.253591413970497,7882.0,8.972463821059907,CUST22593,78,Male,Retired,Manchester,15650,60,Hatchback,19,Fair,0,0,,
CLM36711,POL12606,2019-04-22,2019-04-25,Collision,Medium,False,False,5168,4549.0,Moderate,2019-09-09,settled,3,137.0,5168.0,8.550434525196039,4549.0,8.422882511944996,CUST22606,74,Female,Retired,Bristol,14416,53,Sedan,18,Good,0,0,,
CLM36712,POL14928,2020-08-05,2020-08-06,Collision,Low,False,False,5702,5397.0,Moderate,2020-10-26,settled,1,81.0,5702.0,8.648747631156539,5397.0,8.59378379357795,CUST24928,38,Male,Self-Employed,Leeds,8121,16,Sedan,12,Fair,0,0,,
CLM36714,POL14098,2023-03-10,2023-03-10,Collision,Low,False,False,4001,3012.0,Moderate,2023-05-03,settled,0,54.0,4001.0,8.294549515143679,3012.0,8.0106915391303,CUST24098,36,Male,Employed,London,12775,14,Sedan,6,Good,1,1,1.0,1.0
CLM36715,POL13330,2024-01-21,2024-01-23,Fire,Low,False,False,29473,23312.0,Moderate,2024-04-03,settled,2,71.0,29473.0,10.291263797773208,23312.0,10.056766423877352,CUST23330,62,Female,Employed,Glasgow,5025,42,Sedan,15,Excellent,2,1,1.0,1.0
CLM36716,POL13670,2022-02-04,2022-02-04,Collision,Medium,False,False,1812,1487.0,Minor,2022-04-21,settled,0,76.0,1812.0,7.502738210754851,1487.0,7.305188215393037,CUST23670,77,Female,Retired,Leeds,12613,57,Sedan,6,Excellent,0,0,,
CLM36717,POL10550,2024-01-21,2024-01-23,Weather,Low,False,False,3113,1718.0,Minor,2024-04-04,settled,2,72.0,3113.0,8.043663352393944,1718.0,7.449498005382849,CUST20550,25,Male,Employed,Newcastle,9202,5,Van,13,Fair,0,0,,
CLM36718,POL11136,2024-09-08,2024-09-08,Collision,High,False,False,14478,11310.0,Major,2026-01-23,settled,0,502.0,14478.0,9.58045460278142,11310.0,9.33353098253138,CUST21136,70,Male,Self-Employed,Newcastle,13767,49,Hatchback,20,Fair,1,1,1.0,1.0
CLM36719,POL10602,2021-05-03,2021-05-04,Collision,Low,False,False,2056,1339.0,Minor,2021-07-08,settled,1,65.0,2056.0,7.6290038896529575,1339.0,7.200424892944957,CUST20602,35,Female,Employed,Birmingham,10490,13,Van,9,Fair,0,0,,
CLM36720,POL12762,2022-12-22,2022-12-22,Fire,Low,False,False,16275,10979.0,Minor,2023-03-22,settled,0,90.0,16275.0,9.697446909121581,10979.0,9.30383071506352,CUST22762,58,Female,Self-Employed,Liverpool,7914,37,SUV,19,Fair,0,0,,
CLM36721,POL11220,2023-02-02,2023-02-02,Collision,Low,False,False,6658,4038.0,Moderate,2023-03-25,settled,0,51.0,6658.0,8.803724602110622,4038.0,8.303752415563412,CUST21220,75,Male,Retired,Leeds,10819,54,Sedan,17,Good,0,0,,
CLM36722,POL12146,2024-01-14,2024-01-16,Vandalism,Medium,False,False,9575,11715.0,Major,2024-07-01,settled,2,167.0,9575.0,9.16701524723781,11715.0,9.368710707947624,CUST22146,19,Male,Student,Glasgow,8944,1,SUV,9,Excellent,0,0,,
CLM36723,POL14995,2021-08-29,2021-08-31,Collision,Low,False,False,1540,808.0,Minor,2021-10-12,settled,2,42.0,1540.0,7.340186835320115,808.0,6.695798917058491,CUST24995,29,Male,Student,Liverpool,15622,9,Hatchback,18,Good,0,0,,
CLM36724,POL11320,2020-05-05,2020-05-05,Collision,Low,False,False,1386,1171.0,Minor,2020-07-03,settled,0,59.0,1386.0,7.234898420314831,1171.0,7.066466970136958,CUST21320,24,Female,Employed,Cardiff,7889,3,Sedan,19,Good,0,0,,
CLM36725,POL12204,2024-08-30,2024-08-30,Vandalism,Low,False,False,9243,9067.0,Major,2024-10-05,settled,0,36.0,9243.0,9.131729971394272,9067.0,9.11250701162742,CUST22204,64,Male,Self-Employed,Leeds,13677,46,Hatchback,4,Excellent,0,0,,
CLM36726,POL13001,2023-08-04,2023-08-10,Collision,Medium,False,False,2310,1742.0,Minor,2023-12-21,settled,6,133.0,2310.0,7.745435610274381,1742.0,7.463363045520021,CUST23001,76,Female,Retired,Bristol,2859,56,Hatchback,18,Poor,0,0,,
CLM36727,POL10434,2018-11-06,2018-11-07,Collision,Low,False,False,4526,3892.0,Moderate,2019-01-19,settled,1,73.0,4526.0,8.417814747435958,3892.0,8.266935347610456,CUST20434,36,Male,Employed,Newcastle,11252,16,Hatchback,10,Good,1,1,1.0,1.0
CLM36728,POL13058,2021-12-14,2021-12-17,Collision,Low,False,False,9446,9395.0,Major,2022-03-19,settled,3,92.0,9446.0,9.153452509769135,9395.0,9.148039345778804,CUST23058,27,Female,Employed,London,15066,8,Coupe,9,Good,0,0,,
CLM36729,POL10452,2023-10-01,2023-10-02,Collision,Low,False,False,10261,8282.0,Major,2023-11-20,settled,1,49.0,10261.0,9.23620303150191,8282.0,9.021960500598263,CUST20452,44,Male,Unemployed,Newcastle,19850,26,SUV,9,Good,1,1,2.0,2.0
CLM36730,POL14963,2022-12-31,2023-01-06,Theft,Medium,False,False,14377,11583.0,Moderate,2023-06-14,settled,6,159.0,14377.0,9.573454539543818,11583.0,9.357380114625498,CUST24963,37,Male,Employed,Birmingham,10812,18,SUV,11,Excellent,1,1,1.0,1.0
CLM36731,POL14104,2022-04-04,2022-04-04,Collision,Medium,False,True,8864,8651.0,Major,2022-07-16,settled,0,103.0,8864.0,9.089866218508309,8651.0,9.06554578707295,CUST24104,59,Male,Self-Employed,Manchester,12964,39,SUV,11,Good,0,0,,
CLM36732,POL10681,2024-08-29,2024-09-01,Collision,Medium,True,False,33654,31650.0,Severe,2025-01-16,settled,3,137.0,33654.0,10.423916912444813,31650.0,10.362525022649812,CUST20681,67,Male,Retired,Glasgow,7622,45,Sedan,0,Excellent,0,0,,
CLM36733,POL11895,2019-03-06,2019-03-06,Collision,Low,False,False,2176,1182.0,Minor,2019-06-04,settled,0,90.0,2176.0,7.685703061234547,1182.0,7.075808863978387,CUST21895,67,Female,Retired,Leeds,10472,49,Hatchback,9,Fair,0,0,,
CLM36734,POL13125,2019-10-22,2019-10-22,Other,Medium,False,False,12510,14621.0,Major,2020-04-15,settled,0,176.0,12510.0,9.4343635363174,14621.0,9.590282522853261,CUST23125,26,Male,Employed,Edinburgh,19100,4,Van,12,Good,1,1,1.0,1.0
CLM36735,POL12372,2024-09-03,2024-09-06,Collision,Low,False,False,2739,1758.0,Minor,2024-11-27,settled,3,82.0,2739.0,7.9157131993821155,1758.0,7.472500744737558,CUST22372,37,Male,Employed,Glasgow,7736,19,Van,3,Good,1,1,2.0,2.0
CLM36736,POL14703,2022-09-07,2022-09-07,Weather,Low,False,False,3511,2032.0,Minor,2022-11-19,settled,0,73.0,3511.0,8.163940954755008,2032.0,7.617267813628347,CUST24703,46,Male,Self-Employed,Leeds,12190,27,Sedan,16,Fair,0,0,,
CLM36737,POL14675,2023-07-23,2023-07-23,Weather,Low,False,False,3098,2636.0,Minor,2023-09-29,settled,0,68.0,3098.0,8.038834757787749,2636.0,7.877397186353287,CUST24675,51,Male,Employed,Newcastle,1484,31,SUV,1,Good,1,1,1.0,1.0
CLM36738,POL12434,2025-07-24,2025-07-27,Collision,Low,False,False,2342,1884.0,Minor,2025-09-17,settled,3,52.0,2342.0,7.759187438507795,1884.0,7.541683099882111,CUST22434,29,Male,Unemployed,Newcastle,10419,10,Van,5,Fair,0,0,,
CLM36739,POL10198,2021-10-09,2021-10-09,Collision,Medium,False,False,4042,3522.0,Moderate,2021-12-18,settled,0,70.0,4042.0,8.304742269640771,3522.0,8.167068178341237,CUST20198,59,Female,Retired,Glasgow,13908,39,Sedan,20,Fair,0,0,,
CLM36740,POL12877,2022-06-22,2022-06-22,Fire,Medium,False,True,80189,63810.0,Major,2022-10-31,settled,0,131.0,80189.0,11.292154097801074,63810.0,11.063680868264434,CUST22877,22,Male,Unemployed,London,15183,3,Hatchback,14,Good,1,1,1.0,1.0
CLM36741,POL12012,2021-09-30,2021-10-03,Collision,Low,False,True,1472,2006.0,Minor,2021-11-08,settled,3,36.0,1472.0,7.29505641646263,2006.0,7.604396348796338,CUST22012,64,Female,Retired,Cardiff,12004,43,Sedan,0,Good,0,0,,
CLM36742,POL10292,2021-09-16,2021-09-17,Collision,Low,False,True,2516,1373.0,Minor,2021-11-24,settled,1,68.0,2516.0,7.830822995135316,1373.0,7.2254814727822945,CUST20292,66,Female,Retired,Birmingham,15409,44,Hatchback,4,Excellent,0,0,,
CLM36743,POL12470,2019-10-26,2019-10-26,Collision,Low,False,False,47694,49177.0,Severe,2019-12-31,settled,0,66.0,47694.0,10.772581849579309,49177.0,10.803201648005482,CUST22470,32,Female,Employed,Leeds,21743,12,SUV,4,Good,2,1,1.5,2.0
CLM36744,POL10870,2021-07-30,2021-08-01,Collision,Medium,False,False,15081,14359.0,Major,2021-12-13,settled,2,134.0,15081.0,9.621257258762592,14359.0,9.572201842602215,CUST20870,63,Male,Employed,Birmingham,12052,45,Sedan,6,Excellent,0,0,,
CLM36745,POL13744,2025-04-07,2025-04-10,Collision,Low,False,False,2436,1577.0,Minor,2025-07-06,settled,3,87.0,2436.0,7.798523053625206,1577.0,7.363913501405819,CUST23744,76,Female,Retired,Glasgow,12644,54,Sedan,2,Good,0,0,,
CLM36746,POL13070,2023-02-07,2023-02-09,Collision,Medium,False,False,10650,9997.0,Major,2023-06-03,settled,2,114.0,10650.0,9.273409063443166,9997.0,9.210140351973516,CUST23070,22,Female,Student,Birmingham,18916,4,Sedan,2,Poor,0,0,,
CLM36747,POL10154,2023-11-20,2023-11-26,Collision,Low,False,False,11569,8902.0,Major,2024-02-07,settled,6,73.0,11569.0,9.356170820187723,8902.0,9.094143577573671,CUST20154,53,Male,Employed,Leeds,16546,33,SUV,1,Excellent,0,0,,
CLM36748,POL11848,2021-06-05,2021-06-05,Vandalism,Low,False,False,1553,788.0,Minor,2021-08-20,settled,0,76.0,1553.0,7.348587530927593,788.0,6.670766320845874,CUST21848,60,Male,Self-Employed,Glasgow,15131,38,Sedan,16,Good,0,0,,
CLM36749,POL10148,2025-04-26,2025-05-03,Fire,Low,False,False,10885,9450.0,Minor,2025-06-17,settled,7,45.0,10885.0,9.295232838994146,9450.0,9.153875834995056,CUST20148,65,Male,Retired,Cardiff,8286,43,Van,18,Fair,1,1,1.0,1.0
CLM36750,POL13383,2020-11-25,2020-11-25,Collision,High,False,False,2521,2046.0,Minor,2021-09-09,settled,0,288.0,2521.0,7.8328075165248645,2046.0,7.624130585661289,CUST23383,28,Female,Employed,Glasgow,9668,6,Coupe,14,Good,0,0,,
CLM36751,POL13466,2024-07-18,2024-07-22,Collision,Low,False,True,5003,4344.0,Moderate,2024-10-18,settled,4,88.0,5003.0,8.517992871586802,4344.0,8.376781037699493,CUST23466,48,Female,Unemployed,Edinburgh,16812,26,SUV,17,Fair,0,0,,
CLM36752,POL10847,2022-07-02,2022-07-02,Weather,High,False,False,17270,12831.0,Major,2023-07-11,settled,0,374.0,17270.0,9.756784073343919,12831.0,9.459697330106296,CUST20847,47,Male,Employed,Edinburgh,11447,27,Sedan,2,Fair,0,0,,
CLM36753,POL10565,2020-09-24,2020-09-24,Collision,Low,False,False,9152,6797.0,Major,2020-11-28,settled,0,65.0,9152.0,9.121836973384779,6797.0,8.824383730256061,CUST20565,55,Male,Retired,Edinburgh,18117,35,Coupe,17,Excellent,0,0,,
CLM36754,POL11733,2022-03-25,2022-03-25,Other,Low,False,False,9390,6277.0,Moderate,2022-05-19,settled,0,55.0,9390.0,9.147507062804614,6277.0,8.744806737401898,CUST21733,74,Male,Retired,Cardiff,7475,55,Hatchback,3,Good,0,0,,
CLM36755,POL11327,2024-11-09,2024-11-09,Fire,Low,False,False,17821,14276.0,Minor,2024-12-26,settled,0,47.0,17821.0,9.788188928172666,14276.0,9.56640512978922,CUST21327,52,Male,Employed,Cardiff,2601,34,Sedan,20,Good,0,0,,
CLM36756,POL14739,2018-11-01,2018-11-01,Collision,Medium,False,False,2212,1950.0,Minor,2019-02-17,settled,0,108.0,2212.0,7.70210434005105,1950.0,7.576097340623111,CUST24739,18,Female,Student,Leeds,15244,0,Hatchback,14,Good,0,0,,
CLM36757,POL12949,2018-10-23,2018-10-26,Vandalism,Low,False,False,968,664.0,Minor,2018-12-21,settled,3,56.0,985.98,6.894649775803657,664.0,6.499787040655854,CUST22949,57,Male,Retired,Birmingham,13315,35,Sedan,2,Good,0,0,,
CLM36758,POL12065,2019-06-24,2019-06-27,Collision,Low,False,False,2387,1438.0,Minor,2019-07-28,settled,3,31.0,2387.0,7.778211474512493,1438.0,7.271703706887368,CUST22065,30,Female,Employed,Cardiff,13807,11,Hatchback,11,Good,0,0,,
CLM36759,POL11051,2018-11-06,2018-11-08,Theft,Medium,False,False,9674,8716.0,Moderate,2019-02-07,settled,2,91.0,9674.0,9.177300517897983,8716.0,9.073030421011577,CUST21051,69,Female,Employed,Liverpool,10026,47,Sedan,1,Good,1,1,1.0,1.0
CLM36760,POL11817,2023-04-30,2023-04-30,Collision,Low,False,False,1642,990.0,Minor,2023-06-24,settled,0,55.0,1642.0,7.404279118037268,990.0,6.898714534329988,CUST21817,42,Female,Employed,London,7459,23,Motorcycle,18,Good,0,0,,
CLM36761,POL10991,2019-10-24,2019-10-24,Vandalism,Low,False,False,1228,923.0,Minor,2019-12-09,settled,0,46.0,1228.0,7.113956109566034,923.0,6.828712071641684,CUST20991,36,Female,Self-Employed,London,16694,17,Coupe,6,Excellent,0,0,,
CLM36762,POL11933,2024-08-09,2024-08-12,Collision,Low,False,False,2146,1224.0,Minor,2024-11-08,settled,3,88.0,2146.0,7.671826797878781,1224.0,7.110696122978827,CUST21933,71,Male,Retired,Liverpool,7069,51,SUV,14,Excellent,0,0,,
CLM36763,POL11051,2019-11-18,2019-11-18,Collision,Medium,False,False,4281,3379.0,Moderate,2020-03-23,settled,0,126.0,4281.0,8.362175469149628,3379.0,8.125630988477065,CUST21051,69,Female,Employed,Liverpool,10026,47,Sedan,1,Good,1,1,1.0,1.0
CLM36764,POL13763,2023-09-19,2023-09-19,Other,High,False,False,127078,134833.0,Catastrophic,2025-03-15,settled,0,543.0,127078.0,11.75256421929363,134833.0,11.811799671176123,CUST23763,29,Female,Student,Glasgow,14626,9,Hatchback,12,Fair,0,0,,
CLM36765,POL10712,2022-08-28,2022-08-28,Theft,Low,False,False,103426,107243.0,Severe,2022-12-11,settled,0,105.0,103426.0,11.546621328826953,107243.0,11.582861891169392,CUST20712,21,Female,Unemployed,Birmingham,4719,1,Sedan,11,Good,0,0,,
CLM36766,POL11696,2021-03-05,2021-03-05,Collision,Low,False,False,1703,1192.0,Minor,2021-04-06,settled,0,32.0,1703.0,7.440733707389261,1192.0,7.084226422097916,CUST21696,56,Female,Self-Employed,Bristol,5648,37,Sedan,0,Good,1,1,1.0,1.0
CLM36767,POL11879,2021-11-22,2021-11-22,Collision,Low,False,False,1831,1577.0,Minor,2022-01-17,settled,0,56.0,1831.0,7.513163545234075,1577.0,7.363913501405819,CUST21879,31,Female,Employed,Birmingham,11706,11,SUV,3,Good,0,0,,
CLM36768,POL12690,2021-07-16,2021-07-17,Weather,Low,False,False,3330,2716.0,Minor,2021-10-05,settled,1,80.0,3330.0,8.11102783819368,2716.0,7.907283609426348,CUST22690,48,Male,Self-Employed,Edinburgh,18390,29,Van,16,Poor,0,0,,
CLM36769,POL14270,2020-11-17,2020-11-19,Weather,Low,False,False,6354,5814.0,Moderate,2021-02-10,settled,2,83.0,6354.0,8.756997183623554,5814.0,8.668196064952765,CUST24270,21,Female,Student,London,18461,0,SUV,12,Excellent,0,0,,
CLM36770,POL13473,2019-02-05,2019-02-07,Fire,Low,False,False,15584,11351.0,Minor,2019-03-09,settled,2,30.0,15584.0,9.654064192201437,11351.0,9.337149218839878,CUST23473,64,Female,Employed,Glasgow,10758,45,Coupe,19,Good,0,0,,
CLM36771,POL14335,2018-12-25,2018-12-25,Collision,High,False,False,83279,74640.0,Catastrophic,2020-07-08,settled,0,561.0,83279.0,11.32996370328885,74640.0,11.220445233073493,CUST24335,40,Male,Self-Employed,Edinburgh,17460,22,Sedan,0,Excellent,0,0,,
CLM36772,POL14887,2025-08-30,2025-09-02,Collision,Low,False,False,2287,3129.0,Minor,2025-10-16,settled,3,44.0,2287.0,7.7354333524996886,3129.0,8.048788283534199,CUST24887,71,Female,Retired,Glasgow,13227,53,Sedan,0,Good,1,1,1.0,1.0
CLM36773,POL11836,2019-09-30,2019-10-04,Fire,Low,False,False,18649,16659.0,Minor,2019-11-11,settled,4,38.0,18649.0,9.833601425071961,16659.0,9.720765915720834,CUST21836,31,Male,Self-Employed,Liverpool,12721,13,Sedan,12,Good,1,1,1.0,1.0
CLM36774,POL13947,2019-05-09,2019-05-09,Collision,Medium,False,True,3340,1752.0,Minor,2019-11-04,settled,0,179.0,3340.0,8.114025442356757,1752.0,7.469083884921234,CUST23947,48,Male,Unemployed,Glasgow,11742,28,Coupe,16,Good,0,0,,
CLM36775,POL13890,2025-05-18,2025-05-18,Collision,Low,False,False,5604,3578.0,Moderate,2025-08-08,settled,0,82.0,5604.0,8.63141433550626,3578.0,8.182838710766026,CUST23890,42,Female,Self-Employed,Newcastle,16859,23,Sedan,13,Good,0,0,,
CLM36776,POL14359,2021-02-23,2021-03-01,Weather,High,False,False,127524,119220.0,Catastrophic,2022-09-13,settled,6,561.0,127524.0,11.756067702791126,119220.0,11.688734192593127,CUST24359,28,Female,Employed,Leeds,6185,7,SUV,8,Good,0,0,,
CLM36777,POL12175,2025-06-09,2025-06-15,Collision,Low,False,False,1473,908.0,Minor,2025-08-06,settled,6,52.0,1473.0,7.295735072749282,908.0,6.812345094177479,CUST22175,19,Female,Employed,Bristol,16391,0,SUV,16,Fair,0,0,,
CLM36778,POL13726,2020-01-30,2020-02-01,Theft,Low,False,True,6487,4884.0,Minor,2020-04-27,settled,2,86.0,6487.0,8.77770959579525,4884.0,8.493924564476883,CUST23726,24,Male,Employed,Edinburgh,9907,3,Sedan,13,Excellent,0,0,,
CLM36779,POL14055,2020-01-23,2020-01-25,Collision,Low,False,False,1310,868.0,Minor,2020-04-10,settled,2,76.0,1310.0,7.1785454837637,868.0,6.767343125265392,CUST24055,27,Male,Employed,Birmingham,6053,6,Coupe,3,Good,1,1,1.0,1.0
CLM36780,POL14079,2019-09-07,2019-09-10,Collision,Medium,False,True,2509,3186.0,Minor,2020-02-04,settled,3,147.0,2509.0,7.828038032125829,3186.0,8.066835314417336,CUST24079,44,Male,Employed,Leeds,15451,25,Sedan,4,Excellent,2,1,1.0,1.0
CLM36781,POL11700,2025-06-30,2025-06-30,Collision,Low,False,False,8602,6776.0,Major,2025-08-25,settled,0,56.0,8602.0,9.059866258621348,6776.0,8.821289805136113,CUST21700,78,Male,Retired,Birmingham,9861,57,SUV,6,Excellent,0,0,,
CLM36782,POL11999,2020-03-04,2020-03-05,Collision,Low,False,False,2373,1716.0,Minor,2020-04-06,settled,1,32.0,2373.0,7.772331575169614,1716.0,7.448333860897476,CUST21999,32,Female,Employed,Glasgow,9592,14,SUV,0,Fair,0,0,,
CLM36783,POL14510,2022-12-06,2022-12-07,Collision,High,False,False,5505,4774.0,Moderate,2024-01-12,settled,1,401.0,5505.0,8.613593685702552,4774.0,8.471149252914831,CUST24510,48,Female,Employed,Edinburgh,9433,26,Sedan,9,Excellent,0,0,,
CLM36784,POL12784,2025-01-23,2025-01-28,Collision,Low,False,False,13540,12024.0,Major,2025-03-25,settled,5,56.0,13540.0,9.513477398982824,12024.0,9.394743094973961,CUST22784,48,Female,Employed,Manchester,12195,28,SUV,6,Good,0,0,,
CLM36785,POL10052,2020-10-14,2020-10-14,Vandalism,Low,False,False,930,569.0,Minor,2021-01-02,settled,0,80.0,985.98,6.894649775803657,632.0,6.450470422144176,CUST20052,66,Female,Retired,Cardiff,10354,45,Motorcycle,19,Good,1,1,1.0,1.0
CLM36786,POL10761,2019-12-17,2019-12-19,Collision,Medium,False,False,13153,9362.0,Major,2020-06-21,settled,2,185.0,13153.0,9.484481173861296,9362.0,9.14452103093889,CUST20761,66,Female,Retired,Leeds,13450,47,Hatchback,20,Good,0,0,,
CLM36787,POL14854,2020-10-12,2020-10-12,Collision,Low,False,False,1951,1292.0,Minor,2020-11-11,settled,0,30.0,1951.0,7.5766097669730375,1292.0,7.164720378771857,CUST24854,19,Female,Employed,Cardiff,10015,0,Sedan,14,Good,0,0,,
CLM36788,POL13163,2021-07-22,2021-07-22,Weather,Low,False,False,3544,2721.0,Minor,2021-10-10,settled,0,80.0,3544.0,8.173293438966228,2721.0,7.909122183211411,CUST23163,19,Male,Employed,Newcastle,8349,0,Coupe,10,Poor,0,0,,
CLM36789,POL13042,2022-01-07,2022-01-07,Other,Medium,False,False,1785,1602.0,Minor,2022-05-13,settled,0,126.0,1785.0,7.487733761436444,1602.0,7.3796321526095525,CUST23042,52,Male,Employed,London,14359,32,Hatchback,17,Poor,0,0,,
CLM36790,POL11651,2023-12-14,2023-12-14,Theft,Low,False,False,7562,5851.0,Moderate,2024-02-08,settled,0,56.0,7562.0,8.93102321585603,5851.0,8.674538762140015,CUST21651,60,Male,Retired,Bristol,6171,38,Van,9,Good,0,0,,
CLM36791,POL14361,2019-07-26,2019-07-26,Theft,Medium,False,False,10602,8678.0,Moderate,2019-10-28,settled,0,94.0,10602.0,9.268892258925797,8678.0,9.068661593644245,CUST24361,28,Female,Unemployed,Edinburgh,15500,7,Van,2,Excellent,0,0,,
CLM36792,POL10134,2023-10-20,2023-10-26,Collision,Low,False,False,4306,3072.0,Moderate,2023-12-05,settled,6,40.0,4306.0,8.36799688505411,3072.0,8.030409562130485,CUST20134,33,Male,Self-Employed,Manchester,14853,13,Sedan,13,Good,0,0,,
CLM36793,POL10056,2021-10-25,2021-10-28,Theft,Medium,False,False,416620,366975.0,Catastrophic,2022-03-08,settled,3,131.0,172096.3800000004,12.055815758376605,174837.80000000037,12.071619685535717,CUST20056,30,Female,Employed,Manchester,5673,8,Hatchback,19,Excellent,2,1,1.0,1.0
CLM36794,POL13045,2023-07-03,2023-07-04,Collision,Low,False,False,1915,1431.0,Minor,2023-09-17,settled,1,75.0,1915.0,7.557994958530806,1431.0,7.266827347520591,CUST23045,58,Male,Self-Employed,Glasgow,9959,40,Sedan,18,Poor,0,0,,
CLM36795,POL13820,2022-05-05,2022-05-06,Fire,Low,False,False,16651,18515.0,Minor,2022-06-13,settled,1,38.0,16651.0,9.720285608314866,18515.0,9.826390502151161,CUST23820,59,Female,Employed,Glasgow,9456,40,SUV,16,Good,2,1,1.5,2.0
CLM36796,POL11042,2021-08-08,2021-08-08,Weather,Low,False,False,4574,2967.0,Minor,2021-10-10,settled,0,63.0,4574.0,8.428361977709622,2967.0,7.995643604287271,CUST21042,19,Female,Student,Birmingham,15523,0,SUV,17,Good,0,0,,
CLM36797,POL14950,2020-07-13,2020-07-15,Collision,Low,False,False,2257,1766.0,Minor,2020-09-25,settled,2,72.0,2257.0,7.722234744709607,1766.0,7.4770384723196965,CUST24950,43,Male,Self-Employed,Leeds,9986,25,Hatchback,10,Excellent,0,0,,
CLM36798,POL12974,2019-07-19,2019-07-19,Weather,Low,False,False,21537,18599.0,Major,2019-09-19,settled,0,62.0,21537.0,9.977574095888826,18599.0,9.830916859701293,CUST22974,40,Male,Unemployed,Manchester,18682,18,Hatchback,10,Good,0,0,,
CLM36799,POL11114,2021-10-28,2021-10-29,Collision,Low,False,False,2065,1059.0,Minor,2022-01-24,settled,1,87.0,2065.0,7.633369649679584,1059.0,6.966024187106113,CUST21114,62,Male,Self-Employed,Liverpool,4109,41,Coupe,8,Excellent,0,0,,
CLM36800,POL12224,2019-06-01,2019-06-03,Collision,Medium,False,False,27131,27021.0,Severe,2019-11-03,settled,2,153.0,27131.0,10.20846912206597,27021.0,10.204406628019905,CUST22224,64,Female,Self-Employed,Leeds,4145,44,Coupe,16,Fair,0,0,,
CLM36801,POL13213,2023-01-03,2023-01-03,Collision,Low,False,False,3098,2252.0,Minor,2023-02-06,settled,0,34.0,3098.0,8.038834757787749,2252.0,7.720017940432244,CUST23213,30,Male,Employed,Manchester,8518,10,Sedan,14,Good,0,0,,
